timestamp,open,high,low,close,volume
2024-02-15T08:00:00Z,51776.6,51981.1,51650.0,51934.01,1324.11775
2024-02-15T09:00:00Z,51934.01,52261.36,51870.0,52165.99,1836.15509
2024-02-15T10:00:00Z,52166.0,52344.16,52096.0,52286.7,1699.22638
2024-02-15T11:00:00Z,52286.71,52498.12,52161.1,52330.0,1921.71223
2024-02-15T12:00:00Z,52330.0,52494.0,52080.0,52331.94,2139.43803
2024-02-15T13:00:00Z,52331.94,52353.55,52085.24,52217.73,1833.56019
2024-02-15T14:00:00Z,52217.72,52816.62,52078.0,52621.31,4519.44224
2024-02-15T15:00:00Z,52621.31,52660.0,51721.31,51948.23,5423.15108
2024-02-15T16:00:00Z,51948.24,52380.0,51742.0,52265.32,3408.06139
2024-02-15T17:00:00Z,52265.32,52317.3,51850.5,51875.59,2173.95966
2024-02-15T18:00:00Z,51875.6,52060.0,51831.34,51977.99,1611.13065
2024-02-15T19:00:00Z,51977.98,52056.0,51725.0,52002.01,2065.22624
2024-02-15T20:00:00Z,52002.01,52011.1,51569.81,51686.0,2961.36308
2024-02-15T21:00:00Z,51686.0,51807.65,51314.0,51327.27,2310.78155
2024-02-15T22:00:00Z,51327.27,51823.52,51317.0,51644.4,1489.34918
2024-02-15T23:00:00Z,51644.39,51973.48,51622.3,51880.0,1455.50324
